ADR_GenderChild,K4_1451,K5_2501,K6_2501,K7_2501,K8_651,K8_654,K8_655,K8_657,K8_681,K8_683,K8_686,K8_689,K8_693,K8_652,K8_653,K8_656,K8_658,K8_682,K8_684,K8_687,K8_690,K8_692,K8_694,K7_651,K7_652,K7_653,K7_654,K7_655,K7_656,K7_657,K7_658,K6_651,K6_652,K6_653,K6_654,K6_655,K6_656,K6_657,K6_658,K5_651,K5_652,K5_653,K5_654,K5_655,K5_656,K5_657,K5_658,K4_451,K4_452,K4_453,K4_454,K4_455,K4_456,K4_457,K4_458,K6_nSBQ_PROSO,K6_nSBQ_ANXDEP,K6_nSBQ_OPAGGR,K6_nSBQ_ADHD,K6_nSBQ_REAGGR,K6_nSBQ_PHYSAGGR,K6_nSBQ_PROAGGR,K6_nSBQ_INDAGGR,K6_involv,K6_ResilAdult,K6_ResilFriends,K6_BullVict4,K6_GTrust,K6_N1311,K6_N1321,K6_N1331,K6_N1341,K6_DevVar19,K6_SCTRL,K6_SchoolTeach,K6_SchoolClass,K6_SchoolDiffic,K5.6_MigHH2,K5.6_ISEImax,K5_nSBQ_PROSO,K5_nSBQ_ANXDEP,K5_nSBQ_OPAGGR,K5_nSBQ_ADHD,K5_nSBQ_REAGGR,K5_nSBQ_PHYSAGGR,K5_nSBQ_PROAGGR,K5_nSBQ_INDAGGR,K5_involv,K5_ResilAdult,K5_ResilFriends,K5_BullVict4,K5_GTrust,K5_1331,K5_1321,K5_1311,K5_1341,K5_DevVar19,K5_SCTRL,K5_SchoolTeach,K5_SchoolClass,K5_SchoolDiffic,K5.6_MigHH2.1,K5.6_ISEImax.1,T4.3_ACHI01,T4.3_ACHI02,T4.3_ACHI03
2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,3,4,3,3,2,3,2,4,3,4,4,4,3,3,1,4,2,4,4,2,2,4,1,2,1,4,1,4,4.125,3,2,3.46913481443586,2.66666666666667,1,1,1,1.83333333333333,2,4,1,2.33333333333333,1,0,0,0,4,2.2,2.33333333333333,3,2,2,30,4.75,3.125,1.33333333333333,3,2.66666666666667,1,1,2.66666666666667,1,3.75,4,1.5,2.33333333333333,0,0,0,0,7,3.5,3.33333333333333,4,2,2,30,2,1,3
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34,4.25,1.875,1.33333333333333,1.75,1.33333333333333,1,1,1.66666666666667,3.66666666666667,4,3.66666666666667,1,1,0,0,0,0,2,1.4,4,4,1.33333333333333,2,34,NA,NA,NA
2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4
2,3,NA,2,3,4,2,4,1,2,2,2,3,2,3,2,3,2,1,1,2,4,2,3,3,3,1,3,5,2,1,3,3,1,1,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,1,1,1,4.375,1.875,1.33333333333333,4,1.33333333333333,1,1.33333333333333,2,3.66666666666667,3.75,3.33333333333333,1.25,3,1,1,0,0,2,2.2,4,4,1,1,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,66,NA,NA,NA
2,NA,1,3,5,3,2,1,1,1,3,2,1,1,1,1,2,2,1,1,2,3,1,1,3,3,2,2,3,2,3,5,3,3,1,2,1,5,4,3,3,1,1,1,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,2.625,1.33333333333333,2.25,1.66666666666667,1,1,1.33333333333333,2.16666666666667,1.75,4,1,1,1,0,0,1,2,2.2,3,2.66666666666667,2,1,34,3.75,2.5,2.66666666666667,3.25,1.33333333333333,2.66666666666667,4.33333333333333,2.66666666666667,2.66666666666667,1.5,3.66666666666667,1.75,3,0,0,0,0,6,2.5,3,3,3,1,34,NA,NA,NA
2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,3,3,2,4,1,2,2,2,1,1,1,3,5,2,2,2,1,1,2,1,4.25,3,1.66666666666667,2.25,2,1.33333333333333,1.33333333333333,2,2.66666666666667,2.5,4,1.5,4,1,0,1,0,0,2.6,3.33333333333333,3,1.66666666666667,2,34,4,2,1.66666666666667,2.5,2,1.06346062562879,1,2.66666666666667,3,1.5,4,1.5,2.66666666666667,1,0,1,0,2,2.2,3,2.66666666666667,2.66666666666667,2,34,NA,NA,NA
1,NA,4,1,2,4,2,3,2,3,3,3,2,1,1,2,2,3,1,1,1,4,1,1,3,4,3,2,2,1,1,4,4,2,2,1,1,2,1,2,3,3,2,4,5,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4.125,1.75,1.33333333333333,2.25,2,1,1.33333333333333,1.66666666666667,1.5,1.5,4,1.75,3.33333333333333,1,0,0,0,3,2.7,3.66666666666667,3.66666666666667,2,1,25,4.25,3.5,1.66666666666667,2.5,2,1,1,2.33333333333333,2.6,2,4,1.25,3,1,0,0,0,0,NA,4,3.33333333333333,1.66666666666667,1,25,5,3,4
2,NA,3,3,2,2,2,1,2,1,2,2,1,2,1,1,2,2,1,3,1,1,3,3,2,5,3,2,2,2,5,4,3,5,2,4,5,2,2,4,3,4,2,5,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3.75,2.875,1.33333333333333,1.25,1.66666666666667,1,1.66666666666667,2.33333333333333,3.33333333333333,1.5,2.66666666666667,1.5,2.33333333333333,1,1,1,1,2,2,3,3.33333333333333,2.66666666666667,2,25,4.375,3.125,1.33333333333333,2.25,2,1,1,3,3.5,3.25,3.66666666666667,1.75,3,0,0,0,0,2,1.8,4,3.33333333333333,2,2,25,NA,NA,NA
2,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,3,2,3,3,3,3,2,1,2,2,1,3,3,4,4,3,5,2,2,3,3,3,3,2,4,1,2,3.937492840373,2.125,1.66666666666667,2.75,2.33333333333333,1,1,1.33333333333333,3.16666666666667,3.25,4,1.25,2.33333333333333,1,1,0,0,5,3,3.66666666666667,4,2,1,25,4.375,3.75,1.33333333333333,2.5,1.33333333333333,1.66666666666667,1,1,3.33333333333333,3.75,3.66666666666667,2,1,0,1,0,0,2,1.9,3,4,2.33333333333333,1,25,2,3,5
2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,4,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4.375,2.75,1.66666666666667,3.5,2.33333333333333,2.33333333333333,2,2,2.33333333333333,2.25,3,2,2.33333333333333,0,1,0,0,2,2.7,2,2.66666666666667,1.66666666666667,1,67,3.375,1.125,1,2.25,2,1.33333333333333,1,1.66666666666667,3.16666666666667,2.5,3.66666666666667,1,2.33333333333333,1,1,0,0,2,2.6,2.66666666666667,3,2,1,67,4,4,3
1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1
2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4
1,NA,3,5,2,3,4,2,2,3,1,4,2,1,1,1,3,3,1,1,1,2,1,1,3,1,1,1,4,1,1,3,3,2,1,2,2,2,1,2,3,2,1,1,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,5,2,1,2.5,2,2.66666666666667,1.66666666666667,3.33333333333333,4,3.5,4,2,2,0,0,0,0,1,1.9,3.33333333333333,4,2,1,45,2.75,1.875,1,2.5,1.66666666666667,2.66666666666667,3,2,2.5,2.75,4,2.25,2.33333333333333,0,0,0,0,4,2.4,3,1.33333333333333,2,1,45,2,3,4
1,4,2,2,1,2,3,3,4,3,4,2,1,4,3,3,4,4,1,3,1,3,2,1,4,2,1,5,5,5,3,4,3,3,1,4,4,2,3,3,3,3,1,2,2,1,1,2,3,1,1,1,1,3,2,1,3.375,3,1.66666666666667,4,2,1.33333333333333,1,1.33333333333333,2.5,2.75,3.33333333333333,3.25,2.33333333333333,1,1,0,0,3,2.3,2.66666666666667,4,2.33333333333333,2,64,3.375,2.125,1.33333333333333,3,2.66666666666667,1.33333333333333,1,1,3.33333333333333,3.75,3.66666666666667,3.5,3,0,0,0,0,1,2.7,1.66666666666667,3,2.66666666666667,2,64,2,3,3
1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,1,1,1,4,1,1,1,2,1,3,3,3,4,2,1,1,1,1,1,2,4.25,2.125,1.33333333333333,3.5,3.33333333333333,4.33333333333333,2.33333333333333,2,2.5,2.25,4,1,2.66666666666667,1,1,0,0,5,2.9,2.33333333333333,3,2,1,34,3.5,2.125,2.33333333333333,3.25,4,2.66666666666667,1.33333333333333,2.33333333333333,2.66666666666667,3.75,4,1.75,3,0,1,1,0,3.16666666666667,2.8,3,3.66666666666667,2.5,1,34,2,2,3
2,NA,3,2,NA,3,5,2,2,4,2,4,4,2,4,3,4,4,2,4,2,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,1,2,3,4,2,3,2,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3.125,2.5,1.66666666666667,2.25,1.33333333333333,1,1.66666666666667,1,2.5,2,3.66666666666667,1,1.66666666666667,1,0,0,0,2,2.3,3.66666666666667,3.66666666666667,2,2,53,2.625,3.85850131937592,1.66666666666667,1.5,3,1.06000905169342,1,1,2.83333333333333,1.75,3.66666666666667,1.25,3,0,0,0,0,3,2.7,3.66666666666667,3.33333333333333,2,2,53,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,1,2,2,5,5,4,5,5,5,4,4,3,4,5,5,4,1,3,3,3,3,1,2,3,3,4,3,4,2,5,4,3,2,3,3,1,1,4,3,4,1,2,1,2,3,4,2,2,1,4,4,1,2,4,4.25,2.5,1.66666666666667,4.5,2,1,1,2,3.5,3.25,3.33333333333333,3.25,3.33333333333333,0,0,0,0,3,2.2,3.33333333333333,4,2,2,24,4.25,1.875,1,1.75,1.66666666666667,1.66666666666667,1,1,3.33333333333333,3,3.66666666666667,1.25,2.66666666666667,0,0,0,0,3,1.2,3,3.66666666666667,2,2,24,1,1,4
2,NA,3,3,2,4,2,2,1,2,3,3,2,2,4,1,3,2,1,1,1,3,1,1,4,2,1,3,3,2,3,1,2,2,3,2,3,1,4,4,2,1,1,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4.625,3.375,1.33333333333333,2.92471114414796,4.66666666666667,1.33333333333333,3,3,3.16666666666667,3.5,4,2.25,1,1,1,NA,0,6,3.2,3.66666666666667,4,1,NA,NA,4.5,2.25,1.66666666666667,2.25,3.66666666666667,2.33333333333333,3,3.66666666666667,2.66666666666667,3.25,4,1.75,4,0,0,0,0,1,2.4,2.33333333333333,3.33333333333333,3,NA,NA,NA,NA,NA
2,NA,2,3,1,2,3,3,3,2,4,3,4,3,4,3,1,3,1,2,1,1,3,1,2,5,1,1,1,1,2,3,3,2,2,2,1,1,2,3,1,2,1,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1.875,1.33333333333333,2,1.33333333333333,1,1.33333333333333,1.66666666666667,3.5,4,4,1.5,4,1,0,0,0,1,2,3.66666666666667,3,2.33333333333333,2,34,3.875,2.25,1.33333333333333,1,2,1.66666666666667,1,1.66666666666667,3.5,4,2.33333333333333,1.5,3,0,0,0,0,2,1.9,3,4,1.66666666666667,2,34,NA,NA,NA
1,4,2,1,1,1,5,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,3,2,1,3,NA,2,2,1,2,2,2,1,2,4,2,1,1,1,2,1,1,4,5,5,5,4,5,4,4,4.25,2,1.33333333333333,3.75,2,2,1,1,3.5,4,4,2.25,2.66666666666667,1,1,1,1,3,2.1,3,2.66666666666667,2.33333333333333,2,43,4.75,1.625,2.66666666666667,2.25,2.33333333333333,1.66666666666667,1.33333333333333,2.33333333333333,3.5,4,3.66666666666667,4.5,3.33333333333333,0,0,0,0,0,2.11111111111111,3,2.33333333333333,1,2,43,NA,NA,NA
2,NA,2,2,2,3,1,1,1,3,4,1,1,1,2,1,3,3,1,1,1,1,1,1,3,3,4,4,4,2,2,3,3,2,4,5,5,2,5,4,3,2,2,3,2,2,4,2,NA,NA,NA,NA,NA,1,NA,NA,3,3.625,2.66666666666667,3.5,2.66666666666667,1.33333333333333,3,1.33333333333333,3.5,1.5,4,2.25,2,1,0,0,0,3,3.1,2.33333333333333,2.66666666666667,2,1,49,3.125,2.25,2.33333333333333,2.5,3,1.33333333333333,1.33333333333333,2.33333333333333,3.16666666666667,1.25,3,2.5,2.66666666666667,0,0,1,0,3,2.55555555555556,3,3,1.33333333333333,1,49,NA,NA,NA
1,NA,5,2,1,3,1,2,1,2,3,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1.125,1.33333333333333,2,1.66666666666667,1,1.33333333333333,2.66666666666667,3.33333333333333,3,4,1,3,0,0,0,0,0,1.6,3.66666666666667,4,1.5,1,49,3.75,1,1,1.75,1.66666666666667,1,1,1,3,1.75,3.33333333333333,1.25,1.66666666666667,1,1,0,0,0,2.1,3,3,2.33333333333333,1,49,NA,NA,NA
2,NA,1,2,1,4,3,3,4,2,4,3,3,2,5,2,4,5,1,1,1,4,1,1,4,5,3,2,2,3,4,4,3,3,2,4,5,2,3,2,5,3,2,3,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3.375,3.25,1.66666666666667,2.5,3,1.33333333333333,1.33333333333333,2.33333333333333,3,2,3,2.75,1.66666666666667,1,0,1,1,3,2,3.33333333333333,4,3,2,34,3.5,3.25,2.33333333333333,2.75,3,1,1,1,3.16666666666667,1.75,3.66666666666667,1.75,1.66666666666667,1,0,0,1,0,2.1,4,3.66666666666667,1.66666666666667,2,34,NA,NA,NA
2,5,2,2,1,5,5,4,4,5,5,5,4,4,5,5,5,5,1,3,1,2,4,1,4,5,3,4,4,5,5,4,3,2,1,4,2,5,3,4,4,2,1,2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3.375,3,1.66666666666667,3,1.66666666666667,1,1,1.66666666666667,3.5,3.5,4,2,2.33333333333333,0,1,1,0,2,2.1,2,3,2.33333333333333,2,38,2.875,2.375,2.33333333333333,3.25,1.33333333333333,1.33333333333333,2,2,3.66666666666667,2.25,2.33333333333333,2.25,2,0,0,0,0,0,2,1.66666666666667,2.66666666666667,2,2,38,3,3,5
2,4,3,2,3,3,3,3,4,2,5,3,5,5,5,4,1,5,1,5,2,2,4,1,2,4,3,4,1,2,3,4,1,2,2,2,3,2,2,2,1,1,1,2,1,3,1,1,2,1,2,1,1,2,1,2,3.125,2.125,1.33333333333333,3.75,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,2.33333333333333,3,3,1.75,3,1,0,0,0,7,1.9,3.33333333333333,3.33333333333333,1.33333333333333,1,71,3.625,1.625,1.33333333333333,4,2,1.33333333333333,1,1.66666666666667,3.16666666666667,2.5,4,1.75,2,0,0,0,0,1,2.6,3,3,2.33333333333333,1,71,5,5,5
1,4,2,2,1,2,3,1,1,2,3,2,1,1,2,1,2,2,1,1,1,3,1,1,5,2,2,3,4,2,3,4,5,1,2,4,3,5,2,3,3,1,1,NA,3,3,3,2,4,2,2,3,5,5,2,3,4,3.23585598923467,1.6357318139517,2.5,2,1,1,1.33333333333333,2.33333333333333,2.75,4,1,3,1,0,1,0,3,1.8,3.66666666666667,2.66666666666667,2,1,29,4.125,1.625,1,2.25,1.66666666666667,3.33333333333333,1,2,2,3,4,1.25,2.66666666666667,NA,NA,NA,NA,8,2.2,3,3.66666666666667,1.66666666666667,1,29,3,3,3
2,NA,1,3,3,2,3,3,4,4,1,2,2,2,2,3,5,5,1,1,1,4,1,1,5,3,1,4,4,5,4,3,3,4,1,3,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.25,1.33333333333333,2,1.66666666666667,1,1,1.66666666666667,3.66666666666667,3.75,4,2.5,2,1,1,1,1,3,2.2,4,3.66666666666667,1.66666666666667,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38,NA,NA,NA
1,3,3,3,5,1,2,2,1,1,3,2,2,1,3,1,1,2,1,2,1,3,1,1,3,2,1,1,1,1,1,2,3,2,1,2,3,3,2,3,2,2,2,2,2,4,2,3,3,3,1,2,1,5,2,2,3.75,2.5,2,2.75,2.33333333333333,1,1.33333333333333,2,4,3.5,3.66666666666667,1.5,1.33333333333333,0,1,0,0,3.16666666666667,2.4,4,3.66666666666667,1.33333333333333,1,37,3.625,2.375,2,2.75,1.66666666666667,2.66666666666667,1.33333333333333,2.33333333333333,3.66666666666667,3.25,4,1,2,1,1,0,0,1,NA,3.33333333333333,4,2,1,37,NA,NA,NA
1,5,3,3,5,4,2,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,2,2,2,3,2,3,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,3,3,2,2,1,2,4,2,3.75,1.75,1.66666666666667,2.5,1.66666666666667,1.33333333333333,1.33333333333333,1.66666666666667,3.83333333333333,3.25,4,1.25,2,1,1,1,1,3,2.7,2,3,1.66666666666667,1,69,3.875,2,2.66666666666667,4.25,2,2,2,2,3.33333333333333,3,4,1.25,3,1,1,1,0,4,2.5,2.33333333333333,3.33333333333333,2,1,69,3,3,4
1,NA,3,1,2,3,4,2,2,3,1,3,1,1,2,2,3,4,1,1,1,3,1,1,3,1,1,5,5,4,3,4,4,1,1,3,3,2,1,5,2,1,2,3,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2,1.33333333333333,3,1.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,3.5,3.25,4,1.75,3,1,0,0,1,2,2,3,3,2,1,29,4.25,2.25,2.66666666666667,4.5,2,2,1.33333333333333,1,4,3.75,4,1.75,2.33333333333333,0,0,0,0,2,1.7,3.66666666666667,3.33333333333333,2.66666666666667,1,29,NA,NA,NA
2,NA,3,3,3,3,3,3,3,2,3,2,1,1,1,2,2,4,1,3,1,2,2,1,3,1,2,1,1,2,1,2,3,2,3,1,2,1,3,3,3,3,1,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2.875,2,2.33333333333333,1.5,2.33333333333333,1,1,2.33333333333333,3.5,3.5,3.33333333333333,1.75,2.66666666666667,1,1,1,1,4,2.1,4,3.66666666666667,2.33333333333333,2,39,3.125,1.75,1,2.25,1.66666666666667,1,1,1.33333333333333,2.66666666666667,2.75,3,2,2,0,0,0,0,3,2.2,3.66666666666667,3,2,2,39,NA,NA,NA
2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,3,3,2,2,4,1,4,4,3,2,4,3,3,3,4,4,3,5,2,4,2,1,1,2,1,1,1,5,3,2,1,3.5,1.66666666666667,1.33333333333333,1.66666666666667,1.66666666666667,3.83333333333333,3.75,4,1,3,1,0,0,1,5,1.9,3,3,2.33333333333333,2,16,3.47563589495028,3.375,2,1.75,3.66666666666667,1,2,3.33333333333333,3.5,2.5,4,1.25,2.33333333333333,1,1,1,1,9,2.4,3.33333333333333,4,2.66666666666667,2,16,3,2,3
2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,4,2,5,2,3,1,2,1,2,2,3,2,3,1,2,1,1,1,1,3,1,2,2,1,3,1,1,3.87526185976151,2.125,2,2.5,2.66666666666667,2.33333333333333,2,2.33333333333333,1.83333333333333,3,4,1.5,2.33333333333333,0,1,0,0,5,2.7,3,2.66666666666667,1,1,85,3.125,1.5,1.66666666666667,1.75,2.66666666666667,1.33333333333333,1.33333333333333,2,2.33333333333333,3.25,4,1.25,3,0,0,0,0,0,1.88888888888889,3,3,2,1,85,4,4,4
1,1,2,2,2,2,3,2,1,3,2,2,3,2,2,1,2,3,1,1,1,2,2,1,2,1,1,5,5,2,3,4,1,1,1,2,1,2,1,3,3,1,1,2,2,1,1,3,3,3,2,3,1,3,1,3,3.75,1.625,1,2.5,1,2,1,1,2.66666666666667,1.75,4,1,2.66666666666667,1,1,1,1,5,2.6,3,3.33333333333333,2.33333333333333,1,NA,2.09062110187156,1.625,1.66666666666667,1.75,2.33333333333333,2.33333333333333,1.66666666666667,4.33333333333333,2,2,2.66666666666667,1.5,3,0,0,1,0,7,2.7,3,3,1.33333333333333,1,NA,4,3,3
2,NA,3,3,2,3,3,3,4,2,2,3,2,2,5,2,2,5,1,1,1,3,1,1,3,5,4,4,3,3,4,5,3,2,4,3,2,5,1,4,4,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.75,2.875,1.33333333333333,2.75,2,1,1.33333333333333,1.66666666666667,2.33333333333333,2.75,4,1.75,1.33333333333333,0,0,0,0,3,2.3,3,3.66666666666667,1.66666666666667,2,NA,4.625,1.75,1.33333333333333,2,1,1,1,1.66666666666667,3,3.25,4,1.25,2.66666666666667,0,0,0,0,1,2.4,4,4,2.66666666666667,2,NA,NA,NA,NA
2,5,2,1,2,3,3,2,3,2,3,1,1,1,1,1,3,3,1,1,1,2,1,1,2,3,2,4,2,1,2,3,2,3,2,3,1,3,3,3,3,2,1,4,2,1,3,1,2,2,1,2,2,4,2,3,4.25,2.75,2,3.5,2,1,1.33333333333333,2,1.5,1.75,4,2.25,2.66666666666667,1,1,1,1,2,2.8,3,2,1,1,50,3.875,2.375,1.33333333333333,2,1.33333333333333,1,1,2,2.5,2.25,3.66666666666667,1.5,2.33333333333333,1,0,1,0,1,2.3,3.66666666666667,2.66666666666667,2,1,50,4,4,4
1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2.625,1.5,1,2.5,1.66666666666667,1.33333333333333,1.66666666666667,2,2.16666666666667,2.66666666666667,3.66666666666667,1,3,1,1,1,1,8,2.7,2,3,2.66666666666667,1,51,1.85792043750418,1.25,1.66666666666667,1.5,2,2,2,2.66666666666667,2.33333333333333,3.25,4,1,3,1,1,0,0,2,2.7,3.33333333333333,3.66666666666667,2,1,51,NA,NA,NA
2,5,3,1,4,3,2,2,2,1,2,1,1,1,1,1,3,3,1,1,1,3,1,1,2,1,1,3,3,3,3,3,3,4,3,2,2,2,3,3,5,3,3,2,3,1,1,3,2,3,2,2,2,2,2,3,3.75,2.875,2,3,1.66666666666667,1,1,1.33333333333333,3.5,3.25,4,2,2.33333333333333,0,0,0,0,2,1.3,3,3,2.33333333333333,1,69,3.875,2.625,4,3.75,2.33333333333333,2.33333333333333,1.66666666666667,1.33333333333333,3.5,3,4,2.25,2.66666666666667,0,0,0,0,0,2.3,3.33333333333333,2.33333333333333,1.33333333333333,1,69,3,3,4
2,NA,4,2,3,4,4,4,3,4,4,5,5,4,3,4,3,5,1,5,1,5,2,1,5,3,2,4,3,5,1,4,3,4,2,3,2,5,3,4,3,3,2,3,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.375,1,3.5,2.33333333333333,1.33333333333333,2,2.66666666666667,3.5,3,3.66666666666667,2.25,2.33333333333333,0,0,1,0,3,2.5,2,3,1.66666666666667,2,34,3.875,2.75,1,3,2,2.33333333333333,1,2.66666666666667,2.83333333333333,3.25,4,1.75,2.33333333333333,0,0,0,0,5,1.4,2.66666666666667,3,2.66666666666667,2,34,NA,NA,NA
2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,1,2,4,3,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,4.75,2.5,1.66666666666667,1,1.33333333333333,1,1,1,4,4,4,1,2.66666666666667,0,0,0,0,0,1.2,4,3.66666666666667,1,2,23,3.75,1.375,1.39760450825049,1.25,1,1,1,1.66666666666667,3.5,3,3.66666666666667,1,2.33333333333333,0,0,0,0,4,2.3,3.33333333333333,4,1.66666666666667,2,23,3,1,5
